,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,song,artist,WeekID
7ls1Cc1QuQXkiYKq67oPqa,0.579,0.762,4.0,-9.704,1.0,0.0358,0.013,0.0,0.126,0.85,140.435,audio_features,242787.0,4.0,I Do Believe In You,Pages,1979-12-08
7lurcq2Yw96B1K0KOJAHxg,0.627,0.411,9.0,-9.476,0.0,0.152,0.407,0.0,0.0815,0.458,74.94,audio_features,277840.0,3.0,Southside,Lloyd ,2004-09-11
7m1EF6LilQOZ50GZYFZmkf,0.534,0.57,2.0,-12.385,1.0,0.025,0.00698,0.0237,0.156,0.644,97.365,audio_features,321093.0,4.0,Knocking At Your Back Door,Deep Purple,1985-01-12
7m2Uu0CWIzbK0ODhqTflnR,0.623,0.5,6.0,-6.931,1.0,0.0318,0.157,0.0,0.257,0.445,147.989,audio_features,297827.0,4.0,"How Could You (From ""Bulletproof"")",K-Ci & JoJo,1996-11-23
7m9OqQk4RVRkw9JJdeAw96,0.872,0.391,0.0,-9.144,0.0,0.242,0.469,4.13e-06,0.297,0.437,134.021,audio_features,119133.0,4.0,Jocelyn Flores,XXXTentacion,2017-09-23
7mBTxMVwCB9fs4giIDt6kz,0.576,0.864,2.0,-10.463,1.0,0.0587,0.0813,0.00913,0.109,0.432,124.121,audio_features,231667.0,4.0,Let The Day Begin,The Call,1989-07-29
7mC9ztRnPVE8KFpUNhJIik,0.607,0.864,2.0,-6.658,0.0,0.041,0.0418,5.45e-05,0.456,0.757,129.961,audio_features,263200.0,4.0,One Last Kiss,The J. Geils Band,1978-11-25
7mCQK9YB25WZw1saUjfL4e,0.665,0.991,7.0,-6.725,1.0,0.256,0.0117,0.00392,0.339,0.0676,152.596,audio_features,413880.0,4.0,The Rockafeller Skank,Fatboy Slim,1998-08-15
7mJq5UJOfh5yzyjCaiPaZH,0.83,0.601,0.0,-13.414,1.0,0.0571,0.0862,0.0174,0.0987,0.901,118.735,audio_features,249440.0,4.0,Some Kind Of Lover,Jody Watley,1988-05-14
7mL0DJOgIJ9Z4b0NHVtTZe,0.84,0.628,11.0,-14.283,0.0,0.0573,0.101,0.468,0.0541,0.963,127.959,audio_features,316373.0,4.0,Meeting In The Ladies Room,Klymaxx,1985-05-18
7mNV6DQo3Pkvw305WQs9XV,0.578,0.254,5.0,-14.193,1.0,0.0276,0.798,0.966,0.0814,0.18,66.642,audio_features,275226.0,4.0,Sleepwalk,Larry Carlton,1982-04-17
7mNgrg18sLcUiUYgqfQDgH,0.487,0.821,7.0,-12.854,1.0,0.0765,0.139,0.904,0.89,0.525,118.521,audio_features,267374.0,4.0,Nutrocker,"Emerson, Lake & Palmer",1972-03-25
7mQertZHtd37UQ2uJs0Uct,0.672,0.662,2.0,-7.384,1.0,0.0731,0.24,0.0292,0.126,0.522,96.936,audio_features,329573.0,4.0,Where It's At,Beck,1996-07-06
7mRak6wBx9OGKXr3zStoHW,0.76,0.522,0.0,-8.088,1.0,0.0348,0.0906,3.36e-06,0.174,0.551,109.741,audio_features,187827.0,4.0,Mustang Sally,Wilson Pickett,1966-12-03
7mS8RbJji2UZAaguRGsOCH,0.804,0.836,6.0,-6.635,0.0,0.089,0.32,0.0,0.213,0.85,120.046,audio_features,223773.0,4.0,Me Against The Music,Britney Spears ,2003-11-01
7mTBUlWPquXPQzDg8yGLlJ,0.465,0.519,5.0,-11.819,1.0,0.0239,0.394,0.00156,0.204,0.881,86.6,audio_features,215360.0,4.0,Blanket On The Ground,Billie Jo Spears,1975-05-31
7mTw5RU1OWIZid5gcfAXi0,0.536,0.687,5.0,-9.828,1.0,0.0812,0.0829,0.0,0.32,0.916,90.282,audio_features,179507.0,4.0,Crazy About The La La La,Smokey Robinson & The Miracles,1971-07-17
7mTx44Hkkffs6yTlZxFq34,0.594,0.598,8.0,-8.587,1.0,0.0399,0.671,0.0,0.044,0.433,85.64,audio_features,311240.0,4.0,Just Because,Anita Baker,1989-01-28
7mVV7fepIMUAE4FDyihupV,0.526,0.507,4.0,-6.647,0.0,0.029,0.388,0.0,0.115,0.14,113.653,audio_features,266787.0,4.0,"Count On Me (From ""Waiting To Exhale"")",Whitney Houston & CeCe Winans,1996-05-11
7mX8ESjFxINxmH6wqHalrY,0.542,0.404,9.0,-10.251,1.0,0.0324,0.224,6.24e-05,0.0768,0.68,84.946,audio_features,201538.0,4.0,Apartment 21,Bobbie Gentry,1970-07-25
7mZBgeTb3oLqTRwC1suWXN,0.524,0.33,5.0,-14.264,1.0,0.0297,0.654,0.0,0.0635,0.553,179.598,audio_features,255000.0,3.0,I Pledge My Love,Peaches & Herb,1980-01-26
7maTLYdnHDNsq3bB1tu2nH,0.398,0.709,4.0,-4.602,0.0,0.211,0.334,0.0,0.142,0.714,78.089,audio_features,243227.0,1.0,Be On You,Flo Rida ,2009-10-24
7maV3I3KQNYpsOWYTOhGqn,0.589,0.578,3.0,-6.823,1.0,0.0312,0.655,0.0,0.193,0.377,148.216,audio_features,203200.0,4.0,Troubadour,George Strait,2008-08-02
7mhbuqfGuMs9MZDGNkjZOy,0.728,0.868,7.0,-7.035,1.0,0.147,0.013,0.0688,0.0818,0.78,115.704,audio_features,142000.0,4.0,Life And Death In G & A,Abaco Dream,1969-09-13
7mhk9WyqZZzvTTCQKfh2iV,0.882,0.699,2.0,-5.572,1.0,0.249,0.0196,0.0,0.0469,0.42,145.008,audio_features,257267.0,4.0,Law,Yo Gotti ,2016-05-07
7midgNvQPBDf5XX6MWMy6H,0.566,0.674,2.0,-10.691,1.0,0.0322,0.0473,0.0297,0.224,0.71,127.491,audio_features,216867.0,4.0,For Ladies Only,Steppenwolf,1971-11-13
7mldq42yDuxiUNn08nvzHO,0.731,0.469,5.0,-7.226,1.0,0.0326,0.463,1.04e-06,0.103,0.631,98.963,audio_features,165387.0,4.0,Body Like A Back Road,Sam Hunt,2017-04-08
7mnGQesk1TzQLzQ9bYWZPR,0.537,0.84,9.0,-4.626,1.0,0.0363,0.2,2.15e-06,0.0998,0.211,124.269,audio_features,224693.0,4.0,She's So High,Tal Bachman,1999-10-09
7moaXjSX1RHksmk6qanoPY,0.831,0.741,4.0,-14.312,1.0,0.0707,0.582,0.0,0.058,0.79,99.705,audio_features,139400.0,4.0,Delaware,Perry Como,1960-04-16
7moxuFnSVyWjSfpNyOJjRO,0.498,0.804,0.0,-9.236,1.0,0.0359,0.43,0.0105,0.182,0.508,127.332,audio_features,212533.0,4.0,Francene,ZZ Top,1972-05-27
7mp74IKoo9oaES5JwBWBWO,0.794,0.308,7.0,-13.539,0.0,0.0537,0.649,0.0,0.106,0.679,113.808,audio_features,153652.0,4.0,Death Of An Angel,The Kingsmen,1964-09-19
7mpEsuWBVBx0ZVnRLXpxvB,0.475,0.815,9.0,-13.022,1.0,0.0308,0.0162,0.01,0.234,0.895,138.732,audio_features,231400.0,4.0,Don't Run My Life,Spys,1982-08-28
7mqqMOgnRE50GOJFPxRF8x,0.508,0.362,0.0,-9.369,1.0,0.0349,0.483,0.0,0.0996,0.207,168.586,audio_features,265307.0,4.0,Just Take My Heart,Mr. Big,1992-04-18
7mraFHZH6zI7pC3RN4OIgZ,0.506,0.893,6.0,-8.376,0.0,0.935,0.798,0.0,0.96,0.152,57.082,audio_features,208733.0,4.0,Redneck Games,Jeff Foxworthy With Alan Jackson,1996-08-17
7mwLsFXNBWbtFzA032tUbx,0.785,0.587,9.0,-6.698,1.0,0.364,0.125,0.000101,0.0358,0.622,96.842,audio_features,260893.0,4.0,Enough Cryin,Mary J. Blige ,2006-04-29
7n6TT5TDeS0A1DqEtSdapf,0.541,0.953,5.0,-4.229,1.0,0.107,0.048,0.0,0.192,0.856,111.378,audio_features,228640.0,5.0,I Can Transform Ya,Chris Brown ,2009-10-31
7n6atOFCp6aPynayCzflsj,0.586,0.22,4.0,-15.464,1.0,0.0294,0.719,0.0,0.0954,0.488,136.588,audio_features,155442.0,3.0,Beaucoups Of Blues,Ringo Starr,1970-11-14
7nBnxipTxl27eJa9ltaikO,0.86,0.903,7.0,-6.28,1.0,0.29,0.159,0.0,0.137,0.753,85.017,audio_features,229400.0,4.0,Dem Jeans,Chingy ,2007-01-06
7nD9nN3jord9wWcfW3Gkcm,0.689,0.791,0.0,-5.194,0.0,0.053,0.023,0.0,0.0526,0.755,95.04,audio_features,210573.0,4.0,All In My Head (Flex),Fifth Harmony ,2016-10-22
7nDtDxsKJ3fho8xEmU65JJ,0.881,0.83,7.0,-4.563,1.0,0.172,0.0144,0.00771,0.0626,0.765,98.793,audio_features,243867.0,4.0,Breathe And Stop,Q-Tip,2000-02-05
7nEdCj0MFbGWOxwjlpPesa,0.474,0.528,7.0,-8.588,1.0,0.0276,0.526,0.0,0.109,0.364,144.366,audio_features,227333.0,4.0,It's Your Love,Tim McGraw With Faith Hill,1997-05-24
7nIsxHK8t1p215mXLpZgbh,0.654,0.955,2.0,-6.851,0.0,0.0508,2.74e-05,0.911,0.0672,0.967,128.005,audio_features,210000.0,4.0,Supernature,Cerrone,1978-02-04
7nJrhBDkUSHASFzopvgygk,0.558,0.551,9.0,-6.333,1.0,0.0263,0.245,4.19e-06,0.231,0.347,78.374,audio_features,221067.0,4.0,Little Moments,Brad Paisley,2003-12-27
7nKBxz47S9SD79N086fuhn,0.684,0.823,9.0,-3.297,0.0,0.0773,0.0744,0.0,0.111,0.647,91.048,audio_features,208163.0,4.0,Subeme La Radio,Enrique Iglesias ,2017-04-29
7nN8COgR76WMRhJro3T0nk,0.538,0.459,2.0,-8.992,1.0,0.0268,0.535,0.000868,0.149,0.485,101.384,audio_features,172853.0,4.0,It's Nice To Be With You,The Monkees,1968-06-22
7nP4dbZhIjMrBmnvSS1f0P,0.575,0.433,1.0,-13.49,1.0,0.064,0.677,9.46e-06,0.118,0.71,159.777,audio_features,120400.0,4.0,Most People Get Married,Patti Page,1962-04-28
7nR8haTZ1U3Wyg3i3ytfAu,0.593,0.46,0.0,-9.148,1.0,0.0321,0.729,0.0,0.112,0.744,124.132,audio_features,151813.0,4.0,It Doesn't Have To Be That Way,Jim Croce,1974-01-05
7nSyzFpoLZUds8P6387E3Y,0.534,0.384,1.0,-11.41,1.0,0.0283,0.772,3.46e-06,0.207,0.374,101.752,audio_features,148927.0,4.0,Wonderful Summer,Robin Ward,1963-11-09
7nXq1vaZiz7PdbfojpPjW5,0.435,0.92,4.0,-1.357,0.0,0.201,0.235,0.000353,0.552,0.45,188.899,audio_features,245960.0,4.0,Fighter,Christina Aguilera,2003-04-19
7nYBMEtMVLMAJQMpaQHULU,0.253,0.235,10.0,-12.934,0.0,0.0301,0.813,0.0754,0.114,0.219,169.935,audio_features,141800.0,4.0,A Day In The Life Of A Fool,Jack Jones,1966-12-17
7nYUOwj0CkkGlIV3mZqAJJ,0.775,0.897,9.0,-8.327,1.0,0.106,0.0234,4.19e-05,0.536,0.719,127.004,audio_features,230507.0,4.0,Pass The Courvoisier Part II,Busta Rhymes ,2002-06-22
7nYvUtkQMx1v80S2FH2s9J,0.845,0.51,11.0,-13.064,0.0,0.224,0.29,2.39e-06,0.114,0.74,95.265,audio_features,248867.0,4.0,"Regulate (From ""Above The Rim"")",Warren G & Nate Dogg,1994-08-13
7ncIYb0xb57bSgYllscI0f,0.449,0.792,10.0,-8.796,1.0,0.0362,0.0217,1.95e-06,0.476,0.753,119.914,audio_features,172333.0,4.0,Ain't Gonna Eat Out My Heart Anymore,Angel,1978-04-29
7ndGFo9nZ108KPgXtfYWCe,0.521,0.651,0.0,-8.999,1.0,0.0516,0.0404,1.32e-05,0.16,0.512,141.612,audio_features,184543.0,4.0,Sweetest Thing,U2,1999-03-20
7neVcKsbivjMDIkdfoao5m,0.626,0.67,7.0,-5.381,1.0,0.0534,0.318,0.0,0.0429,0.523,73.422,audio_features,223253.0,4.0,Bow Chicka Wow Wow,Mike Posner ,2011-06-25
7nfGP5B3Pc508kEb6zL6r9,0.637,0.759,7.0,-11.004,1.0,0.0295,0.0282,0.000386,0.0621,0.686,136.223,audio_features,311027.0,4.0,The Dead Heart,Midnight Oil,1988-09-24
7nfPLTcf3UwAADE1X25PdR,0.696,0.759,9.0,-8.642,1.0,0.0718,0.00436,2e-05,0.484,0.618,150.647,audio_features,186093.0,4.0,Third Rock From The Sun,Joe Diffie,1994-09-17
7ngLY64yLCFIRaybpIYKJz,0.7,0.896,2.0,-2.276,1.0,0.191,0.108,0.0,0.453,0.817,102.065,audio_features,200307.0,4.0,Save A Horse (Ride A Cowboy),Big & Rich,2004-09-18
7nhTpkQfsanJzuz9RNsoo4,0.749,0.748,0.0,-5.783,1.0,0.0311,0.147,1.51e-05,0.265,0.745,110.437,audio_features,180907.0,4.0,Thinkin' Problem,David Ball,1994-07-09
7niF1luhYmc28ivQbFm3f0,0.679,0.693,0.0,-10.369,1.0,0.0843,0.00228,0.893,0.0693,0.508,124.961,audio_features,227667.0,4.0,Star Wars Theme/Cantina Band,Meco,1977-09-24
7nkIQ02m4KItFfDfWrEApi,0.741,0.754,10.0,-5.899,0.0,0.247,0.151,0.0,0.265,0.819,98.929,audio_features,200613.0,4.0,Ain't Leavin Without You,Jaheim,2010-02-20
7ntXUTgbm0PHd68xlS7QOC,0.56,0.406,5.0,-10.079,1.0,0.0339,0.845,0.000985,0.148,0.664,115.011,audio_features,129027.0,4.0,She's Not You,Elvis Presley With The Jordanaires,1962-09-22
7ntbygnntLmceg6aYl0nT4,0.449,0.532,7.0,-12.068,1.0,0.0446,0.153,0.0,0.149,0.441,126.163,audio_features,258933.0,4.0,We Never Danced To A Love Song,The Manhattans,1977-11-05
7ntvk3Wh8i14tnMyAkRpfk,0.625,0.686,9.0,-7.84,1.0,0.0308,0.279,0.0,0.0883,0.848,100.394,audio_features,174560.0,4.0,So Good Together,Andy Kim,1969-11-15
7nu9JKvNCQ0y41fQZpQHmD,0.635,0.637,10.0,-7.938,1.0,0.0614,0.347,0.0,0.343,0.704,126.436,audio_features,149986.0,4.0,"Soul Sister, Brown Sugar",Sam & Dave,1969-02-08
7nvmiDtfh9gwYFh9Kzn7sc,0.657,0.714,1.0,-6.965,1.0,0.0273,0.281,0.000145,0.0838,0.488,99.991,audio_features,197800.0,4.0,We Owned The Night,Lady Antebellum,2011-09-10
7nvqg2Lkn7mYnmtP5egCmr,0.557,0.855,11.0,-7.945,1.0,0.0745,0.0197,0.758,0.952,0.601,127.095,audio_features,194000.0,4.0,Blockbuster,The Sweet,1973-06-23
7nxUD7qBjQnCqQ84UvfMdW,0.578,0.633,7.0,-7.114,1.0,0.0275,0.0613,2.65e-06,0.094,0.832,126.96,audio_features,154147.0,4.0,I Can Take Or Leave Your Loving,Herman's Hermits,1968-01-20
7nxxYieztwoFSpreKRx8uD,0.528,0.889,8.0,-6.234,1.0,0.0646,0.144,0.000357,0.865,0.722,83.259,audio_features,213667.0,4.0,Devil With A Blue Dress On & Good Golly Miss Molly,Mitch Ryder And The Detroit Wheels,1966-11-05
7o0kV6oNSTVxcxvbGpUcms,0.76,0.832,5.0,-3.992,0.0,0.0286,0.0464,0.0,0.0992,0.623,130.315,audio_features,232067.0,4.0,Ni Una Sola Palabra,Paulina Rubio,2006-10-07
7o68KX6XyCS9lydBTH6TCP,0.583,0.8,10.0,-9.689,1.0,0.0909,0.706,0.0,0.122,0.958,74.056,audio_features,165453.0,4.0,White Lightning,George Jones,1959-05-09
7o9KG7iQY8KACz7PZXYpyv,0.816,0.707,6.0,-8.601,0.0,0.0363,0.0244,0.000142,0.0469,0.922,123.084,audio_features,293240.0,4.0,We Don't Have To Take Our Clothes Off,Jermaine Stewart,1986-05-24
7oBOYRKnQ0RuneQ7Wm1Wt6,0.745,0.905,10.0,-4.727,0.0,0.114,0.0842,0.00019,0.208,0.865,104.992,audio_features,173388.0,4.0,The Funky Gibbon,The Goodies,1975-05-17
7oEkS4zzo6EcnbTzLxHHcF,0.742,0.516,0.0,-8.549,1.0,0.0462,0.118,0.000182,0.12,0.871,120.715,audio_features,158867.0,4.0,Chewy Chewy,Ohio Express,1968-11-16
7oGIRgJMViLFRzGHyhF9bI,0.537,0.758,7.0,-4.065,1.0,0.0249,0.0103,0.0,0.131,0.295,100.041,audio_features,240733.0,4.0,8th World Wonder,Kimberley Locke,2004-07-10
7oGKsZIfauHlqrHdfFV5rJ,0.406,0.324,7.0,-12.429,1.0,0.0276,0.142,0.0359,0.22,0.314,100.957,audio_features,211627.0,4.0,Autumn Of My Life,Bobby Goldsboro,1968-08-17
7oGZAicScQt96OAW4AruYy,0.775,0.68,0.0,-5.508,0.0,0.0629,0.00906,0.0,0.109,0.656,114.025,audio_features,207719.0,4.0,Want To Want Me,Jason Derulo,2015-04-04
7oH43GUMu7wCKoFZMWhosG,0.658,0.591,7.0,-10.42,1.0,0.0669,0.228,0.0,0.196,0.702,144.821,audio_features,212747.0,4.0,Loves Me Like A Rock,Paul Simon (with The Dixie Hummingbirds),1973-08-11
7oJLxq4WVOjtHDB4War58k,0.51,0.626,11.0,-11.14,0.0,0.056,0.285,0.000264,0.378,0.679,123.808,audio_features,217600.0,4.0,Stranglehold,Paul McCartney,1986-11-29
7oJha5sW0FFC5zSslt7MUG,0.667,0.667,11.0,-11.442,0.0,0.0297,0.135,4.49e-05,0.174,0.732,130.982,audio_features,286267.0,4.0,Caught In The Game,Survivor,1983-11-05
7oJrVhiTPZGBXWPwhxjy9S,0.718,0.767,9.0,-5.641,1.0,0.166,0.138,0.0,0.114,0.519,160.084,audio_features,156000.0,4.0,Lust,Lil Skies,2018-06-02
7oK9VyNzrYvRFo7nQEYkWN,0.33,0.936,1.0,-3.66,1.0,0.0917,0.00108,0.0,0.0926,0.234,148.112,audio_features,222587.0,4.0,Mr. Brightside,The Killers,2005-02-19
7oOMV6jeLRTjyl7m7TTIL5,0.54,0.256,9.0,-17.044,1.0,0.059,0.905,0.0054,0.805,0.509,93.877,audio_features,186133.0,4.0,Daddy What If,Bobby Bare,1974-02-23
7oOOI85fVQvVnK5ynNMdW7,0.808,0.535,1.0,-12.521,1.0,0.0353,0.179,9.91e-05,0.158,0.848,114.031,audio_features,220627.0,4.0,Off The Wall,Michael Jackson,1980-02-23
7oQ1wkBmYSBEC2x7U08dvn,0.793,0.643,11.0,-7.345,0.0,0.106,0.134,0.00246,0.0361,0.963,114.894,audio_features,454253.0,4.0,And The Beat Goes On,The Whispers,1980-03-29
7oQBG3L9oEEmHOehtTNVNs,0.622,0.819,9.0,-10.253,1.0,0.0353,0.0298,0.00125,0.0521,0.828,120.062,audio_features,177960.0,4.0,I Call My Baby Candy,The Jaggerz,1970-05-16
7oQu8H2QfZCUaj5t1aOMRG,0.674,0.28,5.0,-15.777,1.0,0.0282,0.482,3.51e-06,0.0751,0.389,69.042,audio_features,251400.0,4.0,Is This The End,New Edition,1983-10-22
7oVEtyuv9NBmnytsCIsY5I,0.585,0.972,9.0,-4.45,0.0,0.0534,0.0143,0.0,0.0707,0.585,110.006,audio_features,230253.0,4.0,Burn It Down,Linkin Park,2012-08-18
7oWWiJW6cVFGfd5jAlO59W,0.697,0.766,11.0,-7.041,1.0,0.107,0.377,0.0,0.578,0.964,172.01,audio_features,140973.0,4.0,Lazy Elsie Molly,Chubby Checker,1964-06-13
7oiCqfE8Wjk8wf0pFTgL2H,0.612,0.884,7.0,-3.92,1.0,0.0372,0.394,1.44e-06,0.434,0.877,121.007,audio_features,156893.0,4.0,Nothin' To Lose,Josh Gracin,2005-01-29
7oizkVPKiJYU5CyTjrcVp0,0.576,0.865,0.0,-3.288,1.0,0.0407,0.0343,5.32e-05,0.252,0.535,119.913,audio_features,194173.0,4.0,The One That Got Away,Jake Owen,2012-09-01
7ojJ4XvqBhBcteM0zjMebT,0.642,0.722,2.0,-13.031,1.0,0.0375,0.0444,0.00388,0.122,0.836,172.406,audio_features,207440.0,4.0,"Can't Help Falling In Love (From ""Sliver"")",UB40,1993-07-03
7okbmgA8lRBGl5limZ7LFM,0.521,0.26,3.0,-15.871,1.0,0.0306,0.651,0.0,0.156,0.219,96.02,audio_features,218733.0,4.0,The Comfort Zone,Vanessa Williams,1992-02-15
7olWVrJ6syY0PrX1d7KSge,0.441,0.349,7.0,-11.864,1.0,0.0458,0.717,0.0,0.061,0.845,163.649,audio_features,143933.0,4.0,Please Return Your Love To Me,The Temptations,1968-08-31
7omziClFP8SlnUiIOy33RH,0.443,0.314,2.0,-12.294,1.0,0.0286,0.785,0.0,0.186,0.448,97.796,audio_features,153747.0,3.0,All In My Mind,Maxine Brown,1961-03-11
7ongSdLv28Z27WeCrzZXwB,0.493,0.67,6.0,-5.131,1.0,0.0298,0.319,0.0,0.102,0.451,151.989,audio_features,217407.0,3.0,19 You + Me,Dan + Shay,2014-05-03
7osQgwNLoDtLFoZJ4Rwkqq,0.454,0.656,0.0,-9.422,1.0,0.0328,0.587,1.66e-05,0.116,0.82,102.124,audio_features,226213.0,4.0,A Ray Of Hope,The Rascals,1969-01-04
7p2ewixAShLpjDZrnzZK7c,0.806,0.57,1.0,-6.927,1.0,0.246,0.0977,0.0,0.105,0.454,93.015,audio_features,231453.0,4.0,Get Up 10,Cardi B,2018-04-28
7p4vHnYXkxlzvfePJVpcTr,0.554,0.596,7.0,-8.214,1.0,0.13,0.162,0.00482,0.0805,0.255,165.728,audio_features,297404.0,4.0,Feels Like Summer,Childish Gambino,2018-09-22
7p7kHvFpphFrlZvgKUhclw,0.68,0.648,9.0,-9.482,1.0,0.0749,0.193,0.000124,0.0419,0.827,97.7,audio_features,179200.0,4.0,Mini-Skirt Minnie,Wilson Pickett,1969-04-05
7p8l7HiPoz90dg423iURKW,0.616,0.741,7.0,-4.155,1.0,0.131,0.143,0.0,0.347,0.593,193.069,audio_features,323933.0,3.0,Champagne Life,Ne-Yo,2010-09-25
7pAT4dOUzjq8Ziap5ShIqC,0.684,0.819,1.0,-3.309,0.0,0.238,0.262,0.00197,0.113,0.25,179.999,audio_features,231867.0,4.0,Where'd You Go,Fort Minor ,2006-04-29
7pFydJbDEToJHtvl6g579k,0.605,0.545,0.0,-13.603,1.0,0.0297,0.0902,0.244,0.149,0.865,90.179,audio_features,218133.0,4.0,(Forever) Live And Die,Orchestral Manoeuvres In The Dark,1987-01-10
7pKfPomDEeI4TPT6EOYjn9,0.547,0.257,0.0,-12.358,1.0,0.0252,0.907,0.183,0.0935,0.169,75.752,audio_features,187867.0,4.0,Imagine,John Lennon Plastic Ono Band,1971-10-30
7pL0X8YsHBnsHIJaBIjhiV,0.724,0.495,4.0,-9.06,0.0,0.052,0.683,4.31e-06,0.367,0.764,83.119,audio_features,213800.0,4.0,People Make The World Go Round,The Stylistics,1972-07-22
7pM34Bmj0JY3YNkDOlrcrh,0.661,0.763,6.0,-12.204,0.0,0.0326,0.0205,0.000307,0.382,0.905,149.974,audio_features,230693.0,4.0,(Closest Thing To) Perfect,Jermaine Jackson,1985-06-22
7pMGd8mk3kxnlvHwrMNWPM,0.716,0.749,0.0,-10.353,1.0,0.0282,0.181,0.0,0.177,0.94,114.117,audio_features,144427.0,4.0,Every Night (Without You),Paul Anka,1962-09-01
7pNC5ZIKtwUK0ReSpM3P9f,0.741,0.726,3.0,-3.77,0.0,0.143,0.181,0.000189,0.111,0.527,163.991,audio_features,209423.0,4.0,Black Widow,Iggy Azalea ,2014-09-06
7pNjRiLE1pGmPyZGsWmC6A,0.8,0.775,5.0,-6.762,0.0,0.102,0.309,0.0,0.0469,0.804,104.741,audio_features,218173.0,4.0,King Of The Dancehall,Beenie Man,2004-09-11
7pTL00cPeIGhvVNlq5qP0k,0.501,0.825,0.0,-7.503,1.0,0.0346,0.505,2.2e-05,0.361,0.814,106.923,audio_features,123453.0,4.0,Volunteers,Jefferson Airplane,1969-11-15
7pUYjnFTXMs0mFWsE9epqV,0.52,0.711,3.0,-5.009,1.0,0.0386,0.266,1.09e-05,0.148,0.226,133.947,audio_features,328360.0,4.0,Something To Believe In,Poison,1990-11-24
7pax4grXoXIF5F2XbO7Y1E,0.716,0.521,0.0,-14.635,1.0,0.0295,0.127,5.33e-06,0.122,0.845,120.461,audio_features,296467.0,4.0,Got It Made,"Crosby, Stills, Nash & Young",1989-02-11
7pdF27mSDuPWhppnHAmWHa,0.735,0.525,6.0,-2.939,0.0,0.0441,0.653,0.918,0.101,0.369,160.147,audio_features,157777.0,4.0,whoa (mind in awe),XXXTENTACION,2018-12-29
7pgAdesi3gGZO8lAyzOTvu,0.6,0.373,10.0,-16.838,1.0,0.028,0.568,2.8e-05,0.084,0.805,143.686,audio_features,317000.0,4.0,Little Jeannie,Elton John,1980-05-10
7phNHUv2ElaycVYwGvXD78,0.532,0.829,5.0,-7.555,1.0,0.122,0.501,0.0,0.148,0.94,88.847,audio_features,124000.0,4.0,A Wonderful Dream,The Majors,1962-09-29
7piKtR55k2SsnV7I01ncNI,0.335,0.163,10.0,-17.254,1.0,0.031,0.782,0.0,0.316,0.513,84.315,audio_features,152360.0,4.0,"Hush, Hush, Sweet Charlotte",Patti Page,1965-05-01
7pir1moW7WDjpGPc92UA68,0.574,0.627,5.0,-7.926,0.0,0.0326,0.368,0.0,0.534,0.784,96.114,audio_features,145333.0,3.0,You've Got My Mind Messed Up,James Carr,1966-04-16
7pjl3P3jnqdItN1beCrJS1,0.567,0.826,10.0,-4.678,0.0,0.443,0.342,0.0,0.135,0.726,84.814,audio_features,278720.0,4.0,Let's Get Away,T.I.,2004-07-17
7pkWZL0kA26s754CwyK0SH,0.723,0.541,0.0,-14.021,1.0,0.0303,0.028,0.00339,0.133,0.607,131.675,audio_features,322933.0,4.0,Once Bitten Twice Shy,Great White,1989-05-20
7poNEQpnd4tFbj0S0PtRAE,0.644,0.752,3.0,-4.616,1.0,0.0301,0.0872,0.0,0.268,0.548,116.415,audio_features,227387.0,4.0,Everytime I Cry,Terri Clark,1999-04-10
7poQqmjxiB4ql2O1UzdCHK,0.538,0.235,2.0,-13.815,1.0,0.0308,0.83,6.92e-05,0.0968,0.333,91.744,audio_features,151880.0,4.0,I'm Living In Two Worlds,Bonnie Guitar,1966-04-09
7ppPgpUdNPbHhuqYwN2SXu,0.451,0.654,3.0,-7.693,0.0,0.0477,0.0561,0.0,0.505,0.523,81.187,audio_features,172813.0,4.0,Fool For You,The Impressions,1968-09-14
7psAMS9VACNOP4kmPbRqXY,0.667,0.741,2.0,-7.578,1.0,0.0385,0.616,1.31e-06,0.933,0.783,123.743,audio_features,244760.0,4.0,All Over The World,Electric Light Orchestra,1980-09-20
7ptv3yXdBWwzO7rVA62rwy,0.441,0.97,1.0,-2.1,0.0,0.0708,0.192,1.68e-06,0.312,0.5,128.289,audio_features,172671.0,4.0,(oh) Pretty Woman,Van Halen,1982-05-22
7pvszdMGvaS1DROV3tbbd0,0.361,0.6,5.0,-5.862,1.0,0.0307,0.0948,4.21e-05,0.0814,0.289,142.61,audio_features,225427.0,4.0,We Can Last Forever,Chicago,1989-05-20
7px4t7HGiuMUvFkEOpZEwp,0.497,0.805,11.0,-3.995,1.0,0.0332,0.125,0.0,0.167,0.696,166.048,audio_features,191827.0,4.0,Song For Another Time,Old Dominion,2016-10-22
7pxAXM0JdrkcOVfjicvUzU,0.494,0.431,9.0,-13.331,1.0,0.0314,0.299,0.000137,0.0472,0.61,144.922,audio_features,347307.0,4.0,Feelin' That Glow,Roberta Flack,1975-06-21
7pxhKtuTwofDIdgHx2DcVK,0.651,0.808,1.0,-4.731,0.0,0.0435,0.054,0.0,0.0482,0.858,100.993,audio_features,194893.0,4.0,Seein' Red,Dustin Lynch,2017-03-04
7pzWp50ZQXM44dfDbyMY9l,0.306,0.762,5.0,-7.519,1.0,0.051,0.332,0.00605,0.0835,0.15,99.903,audio_features,330267.0,4.0,Prayer For The Dying,Seal,1994-10-01
